2009,6,Dave,96.5,Derrek,96.12,
2009,6,Pulley,85.04,Allen,82.35,
2009,7,Rob,119.43,Kevin,118.61,
2009,7,Matt,133.67,Allen,109.55,
2009,7,Mike R.,105.17,Pulley,83.43,
2009,7,Babel,100.36,Dave,83.04,
2009,7,Pat,81.24,Derrek,73.82,
2009,7,Rabbit,83.95,Ed,68.58,
2009,8,Allen,111.64,Rabbit,108.57,
2009,8,Matt,112.98,Pulley,95.55,
2009,8,Mike R.,90.33,Derrek,85.27,
2009,8,Ed,108.22,Kevin,81.28,
2009,8,Dave,121.28,Rob,77.4,
2009,8,Pat,89.08,Babel,62.71,
2009,9,Ed,121.3,Dave,111.26,
2009,9,Rabbit,114.48,Matt,93.8,
2009,9,Kevin,94.23,Allen,89.74,
2009,9,Rob,90.13,Pat,83.77,
2009,9,Mike R.,145.25,Babel,83.64,
2009,9,Derrek,115.93,Pulley,82.9,
2009,10,Derrek,121.13,Babel,116.97,
2009,10,Allen,128.82,Dave,110.58,
2009,10,Rob,100.57,Mike R.,78.45,
2009,10,Ed,172.68,Pat,76.44,
2009,10,Kevin,110.15,Matt,75.09,
2009,10,Pulley,91.15,Rabbit,72.05,
2009,11,Rabbit,119.4,Kevin,113.03,
2009,11,Ed,116.68,Mike R.,106.92,
2009,11,Allen,115.22,Pat,105.32,
2009,11,Pulley,113.72,Babel,86.5,
2009,11,Matt,135.06,Dave,78.92,
2009,11,Rob,114.41,Derrek,76.86,
2009,12,Rabbit,105.95,Dave,102.11,
2009,12,Derrek,105.29,Ed,96.63,
2009,12,Babel,132.65,Rob,95.83,
2009,12,Pat,108.72,Matt,95.04,
2009,12,Pulley,123.89,Kevin,91.55,
2009,12,Allen,90.16,Mike R.,66.63,
2009,13,Kevin,104.67,Dave,103.46,
2009,13,Matt,129.99,Mike R.,109.99,
2009,13,Rob,102.43,Pulley,81.45,
2009,13,Rabbit,103.67,Pat,63.77,
2009,13,Babel,135.11,Ed,87.65,
2009,13,Derrek,123.66,Allen,72.7,
2009,14,Derrek,129.47,Ed,95.21,quarterfinal
2009,14,Rob,166.83,Kevin,97.69,quarterfinal
